Created_at,LT (m2),LB (m2),KT,KM,Garasi,Carport,Lokasi,Sertifikat,Listrik,Hadap,Harga,URL,Deskripsi
06-06-2023,144,200,3,3,0,2,Tembalang,SHM,11000,Tenggara,3000000000,rumah mewah di Citragrand TEMBALANG | Rumah123.com,"Dijual rumah mewah di Citragrand. Full furnished dan elektronik mewah.
"
06-06-2023,600,400,6,3,0,6,Semarang Barat,SHM,11000,,4200000000,"Rumah Mewah Dan Nyaman Akses Strategis Dekat Tol di Tawangsari, Semarang | Rumah123.com","Akses dekat dengan tol krapyak dan stasiun poncol,Sumber air bisa pam dan sumur"
06-06-2023,264,330,4,3,1,2,Candi Golf,SHM,7700,Timur Laut,8500000000,CANDI GOLF | Rumah123.com,"Ada Swimming pool, Ada view, full furnished"
06-06-2023,280,240,4,3,2,2,Tembalang,SHM,5500,Barat,6000000000,RUMAH CANDI GOLF MEWAH 2 LANTAI DI KAWASAN ELIT CANDI GOLF | Rumah123.com,Di jual rumah 2 lantai di Candi Golf Semarang
06-06-2023,264,330,3,3,2,2,Jangli,SHGB,5500,Utara,7900000000,"Dijual Rumah Graha Candi Golf, Tembalang, Swimm Pool, View, Semarang | Rumah123.com","DIJUAL rumah Graha Candi Golf, Tembalang, swimm pool, view, Semarang. Lokasi sekitar 10 menit dari Simpang Lima; 5 menit dari Semarang Multinasional School, Singapore International School, 5 menit dari Bina Bangsa School, Mondial School, 10 menit dari Permata Bangsa School. Spesifikasi rumah: sertifikat HGB, luas tanah 264 m2 (10 x 26), luas bangunan sekitar 330 m2, hadap............Fasilitas: 3 kamar tidur + 1 kamar tidur pembantu, 3 kamar mandi + 1 kamar mandi pembantu, listrik PLN 5500 watt, air sumur, garasi 2 mobil, carport kapasitas 2 mobil, canopy, fully furnished, swimming pool pribadi."
06-06-2023,407,350,5,3,2,2,Jangli,SHM,5500,Utara,9500000000,Rumah Jangli Posisi Hook Cocok Untuk Resto DI Jangli Raya | Rumah123.com,"Dijual Rumah di Jangli Raya dekat Kasipah, Jalan depan dan samping sangat lebar (jalan raya), Cocok untuk rumah tinggal, usaha kuliner, kantor, dll"
06-06-2023,374,360,6,3,1,2,Semarang Barat,SHM,1300,Timur,4000000000,Rumah Besar Dekat Samsat Hanoman | Rumah123.com,"Rumah dekat kantor Samsat Hanoman, 3 menit bandara, berada di pusat kota. Dekat lokasi perkantoran, sekolah, mall, Rumah Sakit,Klinik kesehatan, universitas,dan berbagai fasilitas umum lainnya. Cocok untuk hunian pribadi keluarga besar,mess atau rumah kost. Pas juga untuk usaha karena berada di jln besar dan dekat perkantoran dan industri. Bebas banjir, lingkungan sudah terbentuk.Harga 4 M nego."
06-06-2023,129,129,4,2,2,1,Majapahit,SHM,2200,,2970000000,Rumah 2 Lantai di Lokasi yg tidak terlalu jauh dari pusat kota | Rumah123.com,"Rumah nyaman, Dekat jalan besar, Dekat Telogosari, Banyak tempat makan disekitar"
06-06-2023,414,120,3,2,0,1,Ngesrep,SHM,1300,Selatan,1500000000,Rumah di Ngesrep Barat Semarang Tanah Luas cocok untuk Investasi | Rumah123.com,"Dijual Rumah lama di Ngesrep Barat Semarang, cocok untuk investasi dibangun rumah atau rumah kos, lokasi strategis, jalan lebar, bebas banjir, 300 mtr ke King Burger dan SPBU Gombel, dekat Kampus Undip Tembalang, 5 menit ke gerbang tol Tembalang dan Jatingaleh.Silahkan hubungi kami untuk informasi lebih lanjut."
06-06-2023,120,75,2,1,0,1,Tembalang,SHM,2200,Utara,1200000000,Rumah Siap Huni di Pandanaran Hills Semarang | Rumah123.com,"Dijual rumah siap huni di perumahan elit Tembalang, fasilitas Club House dan kolam renang, jalan lebar, one gate system, cctv, keamanan 24 jam, terletak di dataran tinggi, bebas banjir, 10 menit ke kampus Undip Tembalang, 10 menit ke gerbang tol Tembalang, 20 menit ke Simpang Lima Semarang, dekat sekolah, kampus, pasar, pusat perbelanjaan dan kuliner."
06-06-2023,100,150,3,2,0,1,Semarang Tengah,SHM,2200,Timur,700000000,Rumah 2 Lantai Bagus hadap Timur dekat pusat kuliiner | Rumah123.com,"Dekat dengan sekolah, mall, pusat kuliner, mini market, dan air minum biru"
06-06-2023,309,200,3,2,1,4,Bawen,SHM,3500,Selatan,1000000000,Rumah Cakep | Rumah123.com,"Rumah dijual beserta perabot yg nempel, Lokasi strategis di Perum Griya Permata Bawen., Dekat jalan raya Bawen-Ambarawa..sekitar 300m"
06-06-2023,200,270,4,3,0,2,Tembalang,SHM,3500,Barat Daya,3400000000,"CITRASUN GARDEN BUKIT SARI, RUMAH 2 LANTAI DI CITRASUN SEMARANG | Rumah123.com",Dijual Rumah di Citrasun Garden Banyumanik Semarang
06-06-2023,72,104,3,2,0,1,Simongan,SHM,2200,Barat,1200000000,Paramount Village | Rumah123.com,"Dijual rumah di Paramount Village, Simongan Semarang"
06-06-2023,72,72,2,1,1,1,Ngaliyan,SHM,1300,Timur,550000000,Ngaliyan Perum Permatapuri Rumah Bagus Siap Huni | Rumah123.com,"Dijual rumah hunian di Perumahan Elit Permata Puri Ngaliyan. LT 75 / LB 75 (full bangunan), Jl. Bukit Wato-Wato IV, Perum. Permata Puri, Ngaliyan, Semarang."
06-06-2023,267,200,3,2,2,2,Pleburan,SHM,2200,Utara,4250000000,"Rumah 1,5 lantai daerah Pleburan Semarang Tengah | Rumah123.com",Dijual Rumah daerah Pleburan Semarang Tengah Kota Semarang
06-06-2023,60,45,2,1,0,1,Mijen,SHM,900,Barat,325000000,Dijual Rumah Mewah di Perumahan Graha Pesona Jatisari Semarang | Rumah123.com,"Dijual Rumah Indah Mewah, bebas banjir, 15 menit ke Unika Soegijapranata BSB"
06-06-2023,124,60,2,2,3,3,Semarang Barat,SHM,1300,Timur,700000000,Nilai invest tinggi 2 lantai ngaliyan semarang barat | Rumah123.com,"3 MENIT JLN RAYA NGALIYAN SEMARANG BARAT, Dekat jln raya pasti dekat berbagai macam fasum, Dekat MALL BSB City"
06-06-2023,80,100,4,2,0,2,Banyumanik,SHM,2200,Barat,850000000,Rumah 2lt di belakang Masjid Assalam Ngesrep Barat | Rumah123.com,Rumah 2 Lantai
06-06-2023,80,100,4,2,0,2,Ngesrep,SHM,4400,Timur,850000000,Rumah 2Lt di belakang Masjid Assalam Ngesrep Barat | Rumah123.com,"Rumah dibangun selain utk sendiri, bs sebagian di kontrakkan atau kerjasama reddoorz"
06-06-2023,146,55,2,1,2,2,Semarang Barat,SHM,1300,Timur,450000000,Rumah baru impian mijen semarang barat | Rumah123.com,Cluster Mijen-BSB Semarang
18-09-2023,81,45,2,1,0,2,Semarang Timur,SHM,1300,,340000000,https://www.rumah.com/listing-properti/dijual-rumah-ready-plamongan-mundosari-oleh-bambang-haryono-22039942,Pembangunan Rumah Ready Lokasi samping Plamongan/ belakang RS Pelita Anugrah/SPBU Rumah type 45 Luas tanah 80-116 m² bentuk Limasan mewah Lantai granit Rumah tinggi sejuk Carport bisa untuk parkir 2 mobil besar Kelebihan : Lokasi datar 1 menit JNE ( 400 m) 2 menit MTS/MA (500 m) 2 menit SMK Bina Nusantara (350 m) 3 menit belakang SPBU ( 600 m) 3 menit Pasar Mranggen 4 menit RS Pelita Anugrah 4 menit PT SAI Garmen /Apparel 5 menit Transmart Majapahit 5 menit Central City Harga promo saat proses pembangunan Harga KPR sama dgn harga cash. KPR Dibantu sampai ACC. Silakan hubungi WA. Trimakasih
17-09-2023,491,300,6,4,,,Banyumanik,SHM,3300,,2800000000,https://www.rumah.com/listing-properti/dijual-rumah-asri-di-bukit-sari-semarang-oleh-erri-16546195,"Lokasi jl Bukit Kenanga, strategis, dekat kelurahan Sumurboto Tembalang, dekat jl utama Bukit Sari Raya, dekat Undip
Akses jalan bisa lewat Bukit Sari dan Tembalang.
Dekat pintu tol Tembalang
Luas tanah 491 luas bangunan 300.
Kmr tdr 6 +1 kmr mandi 4+1. Listrik 3300, hm. Rumah cantik terawat
Hrg 3M nego

Info lebih lanjut
Call/wa 0*****"
29-08-2023,96,110,3,2,0,1,Ngaliyan,SHM,1300,,850000000,https://www.rumah123.com/properti/semarang/hos14621523/,"Lt 96 Lb 110  Kt 3
"
29-08-2023,240,450,5,4,2,4,Semarang Timur,SHM,7700,Selatan,7600000000,https://www.rumah123.com/properti/semarang/hos14574754/,Swiming Pool Roof Top Kitchen
19-09-2023,80,80,2,2,1,0,Semarang Barat,SHM,1300,Barat,325000000,https://www.rumah123.com/properti/semarang/hos14826351/,Jual Rumah di Beringin Permai Ngaliyan Semarang Harga 325 jt (nego tipis) Spek : Luas Tanah 80 m² (full bangunan) 2 kamar tidur 2 kamar mandi Dapur Tempat jemuran Air Artetis 24 jam lancar Ada tandon bawah  Keunggulan :Dekat Masjid Dekat Jalan Raya Wates
19-09-2023,125,100,3,2,0,2,Tembalang,SHM,1300,,1450000000,https://www.rumah123.com/properti/semarang/hos14826091/,"DE VILLA TIRTOAGUNG Jl. Klentengsari, Tembalang, Semarang Kota (Samping Al Azhar) • Lokasi Premium • American Classic • Material High Quality • Carport 2 Mobil • Hanya 5 Unit #Special_Type_BALCONY Tipe 100 m² SHM 125 m² K. Tidur [3] K. Mandi [2] HARGA CASH 1.45 Milyar Portofolio Project Cluster Griya Banyumanik, De Villa Jangli, De Villa Kedungmundu. KEUNGGULAN LOKASI - Lingkungan Sudah Jadi Kawasan Elite - Lokasi Strategis Samping Al Azhar - Dekat Graha Estetika - Dekat Akses Tol Banyumanik/Tembalang - Dekat Undip - Dekat Unpand - Dekat Polines Jika Bapak/Ibu Tertarik bisa langsung hubungi kami.
"
09-09-2023,213,170,4,2,1,1,"Pedurungan, Semarang",SHM,2200,,1500000000,https://www.olx.co.id/item/dijual-rumah-strategis-pusat-kota-iid-902188952,"dijual rumah lokasi strategis 10 menit dari simpang 5/tengah kota, akses dekat sekali dengan RS, pasar, mall dan pintu tol gayamsari, lebar jalan 6 meter, rumah berhadapan dengan masjid, Bebas banjir, HM, luas tanah 213 m2, luas bangunan 170 m2, 4 kamar tidur ,2 kamar mandi ,listrik 2.200 W, air PDAM ,Tilp+ wifi ."
19-09-2023,130,130,4,1,,,Semarang Timur,SHM,450,,250000000,https://www.olx.co.id/item/dijual-rumah-sederhana--iid-907709249,"DIJUAL..Turun harrrgaaaa..Yang mau nambah aset..Investasi jangka panjang..Bisa buat kos kos an..Masih layak ditempati..5 menit ke Simpang 53 menit ke RS Pantiwilasa Citarum/Dr. CiptoDijual rumah daerah Kanalsari BaratSemarang Timur..Luas 102,25 m2Panjang 14,30Lebar 7,15K Tidur 4K Mandi 1Listrik 450 wattAir pam dan sumur..SHM..Dijual 250 juta.."
19-09-2023,85,72,3,2,0,2,Semarang Selatan,SHM,2200,,725500000,https://www.olx.co.id/item/rumah-istimewa-pedurungan-7285-iid-907034524,"De Villa Zebra Hunian 2lt Istimewa desain Modern Lokasi strategis kualitas terbaik. Lokasi Jalan Zebra, Pedurungan - Semarang Spesifikasi Type Balkon 2lantai :LB 72 | LT 85 | SHM | Lantai 2 | K. Tidur 3 | K. Mandi 2 | Kanopi Balkon | R. Tamu + R. Keluarga | Dapur | Listrik 2200w | Carport 2mobil | Air PDAM Keistimewaan Lokasi :
Portofolio Project Cluster Griya Banyumanik, De Villa Jangli, De Villa Kedungmundu.
KEUNGGULAN LOKASI
- Lingkungan Sudah Jadi Nyaman Bebas Banjir
- Lokasi Strategis 200 Meter Jln Majapahit
- Akses Simpangan Mobil
- Dekat Hotel Horison Nindya
- Dekat Pizza Hut Majapahit
- Dekat Swalayan ADA Fatmawati
- Dekat Gor Manunggal Jati
- 5 Menit RSUD Wongsonegoro
- 5 Menit UNIMUS
- 8 Menit Tol Gayamsari
- 15 Menit Simpang Lima"
19-09-2023,130,100,3,2,0,2,Tembalang,SHM,2200,,1385000000,https://www.olx.co.id/item/rumah-dekat-undip-tembalang-iid-907034943,"Persembahan dari de villa group

"" De Villa Tirto Agung""

Hunian Impian Desain Modern kualitas terbaik spek Berkelas.

Lokasi :

Nempel Sekolah Al Azhar, Tirto Agung. Banyumanik - Kota Semarang

Tersedia Type Balcony 2lantai :

- LB 100

- LT 123m - 135m

- SHM

- Lantai 2

- K. Tidur 3

- K. Mandi 2

- R. Tamu

- R. Keluarga

- Dapur

- Listrik 2200W

- Carport 2mobil

Free:

- Balcon + pagar keliling

- Tandon 2unit

- Pagar rumah Otomatis

- CCTV 2 channel

- Smart door lock

Keistimewaan Lokasi :

- Nempel sekolahAl Azhar Tirto Agung

- Hanya 500m dr Exit tol tirto agung

- Hanya 600m dr taman tirto agung

- Hanya 1KM dr SPBU UNDIP Tembalang

- Hanya 1,5KM dr UNDIP Tembalang"
24-08-2023,70,65,3,2,0,1,Semarang Tengah,SHM,2200,,642000000,https://www.olx.co.id/item/rumah-pedurungan-dekat-transmart-gor-manunggal-jati-majapahit-iid-905299266,"Rumah 2 Lantai Mini Cluster RAISHTOWN HOUSE Majapahit Pedurungan Kota Semarang

Type bangunan 65 & 80 M2

Luas tanah 66, 70 & 85 M2

3 KT

2 KM

Dapur

Ruang Tamu

Ruang Keluarga

Smart Home

Lantai granit

Air Artetis

Listrik 2200

Free Wifie indihome1 Tahun

SHM Ready

IMB dan PBB lengkap

Harga 600 Jutaan.

Cash/Soft Cash/KPR

Spesifikasi:

Pondasi Batu Belah

Beton Bertulang

Dinding Bataringan Fin. Plestet Aci Cat

Lantai Granit

Rangka Atap Bajaringan

Atap Genteng Beton Flet

Sanitari Toto

Listrik 2200 Watt

Air Artetis

Keunggulan:

Lokasi Strategis Dekat Jalan Raya Majapahit

Berada di kawadan perumahan Elit

Selangkah Gor Manunggal Jati

Selangkah ke Showroom Nasmoco

5 Menit Tol Gayamsari

100 M dari Jalan Majapahit"
06-09-2023,84,65,2,1,,1,"Sambiroto, Semarang",SHM,2200,,1150000000,https://www.olx.co.id/item/rumah-pandanaran-hills-tinggal-huni-iid-906476267,"Spesifikasi

LT : 84

LB : 45 -> extended to +- 65-70m2

SHM

2 Kamar Tidur

1 Kamar Mandi

Ruang tamu

Dapur

Listrik 2200

Air PDAM & Air Tis central

*Full interrior :*

- kitchen set full (sink blanco, kompor dan exhoust electrolux)

- Wall panel

- Lemari (built in)

- Kamar utama, lemari built in, meja rias, dipan include kasur latex

- Kamar anak, lemari non built in, dipan include kasur

- Deck TV

- 3 Sofa

- Meja ruang tamu

- Dropdown Ceiling

- Lampu hias gantung

- Ambience light

*Full Elektronik :*

- Waterheater

- 3 unit Ac

- 2 TV LED (55 inc ruang tamu & 40 inc kamar)

- Samsung mesin cuci frontload (new version, inventer dan tidak berisik)

- Samsung kulkas

- Closet updgrade to monobloc

- Wifi

- CCTV

- Water dispenser

- Coffee maker dolce gusto

- Samsung Oven (new version)

*Fasilitas Perumahan :*

- Kolam Renang anak dan Dewasa

- Lapangan tenis dan badminton

- Masjid

- Security 24jam

- One Gate

- CCTV 24 jam

*Bonus :*

Kolam ikan depan rumah + tanaman bonsai cantik

Siap langsung dihuni"
13-09-2023,150,300,5,4,1,1,"Kalicari, Semarang",SHM,5500,Utara,2600000000,https://www.brighton.co.id/cari-properti/view/jl-sendang-sari-utara-semarang,JUAL JL. SENDANG SARI UTARA SEMARANG
06-09-2023,240,450,6,4,2,4,"Sambiroto, Semarang",SHM,7700,Selatan,7600000000,https://www.brighton.co.id/cari-properti/view/citragrand-xqwu,Jual Citragrand Rumah mewah di lingkungan perumahan yang nyaman dengan furnitur mewah dan memiliki kolam renang
01-09-2023,180,290,7,7,0,3,"Sambiroto, Semarang",SHM,4400,,3900000000,https://www.brighton.co.id/cari-properti/view/citragrand-qshv,Jual Citragrand Rumah baru full furniture di cluster eli
05-09-2023,525,720,8,9,2,4,Semarang Barat,SHM,5500,Selatan,22000000000,https://www.brighton.co.id/cari-properti/view/jl-puri-anjasmoro-xomy,"Jual Jl. Puri Anjasmoro, rumah mewah, di lingkungan elite, lengkap dengan isinya"
20-09-2023,400,280,6,3,3,0,"Tentara Pelajar, Semarang",SHM,2200,Utara,12000000000,https://www.brighton.co.id/cari-properti/view/tentara-pelajar-mrican-lamper-kidul-semarang,"Jual Tentara Pelajar Mrican, Lamper kidul semarang, rumah mewah strategis siap huni di Tentara Pelajar, Semarang"
20-09-2023,450,750,6,6,,,Semarang Barat,SHGB,5500,Barat,8700000000,https://www.rumah.com/listing-properti/dijual-rumah-bagus-mewah-tengah-kota-siap-huni-di-graha-padma-boulevard-utara-semarang-barat-oleh-helena-s-18269454,Rumah Bagus Mewah Tengah kota siap huni di Graha padma boulevard utara semarang barat
26-08-2023,162,250,5,3,0,2,Tembalang,SHM,3500,Timur,2800000000,https://www.rumah123.com/properti/semarang/hos14531568/,(Full Furnished) Rumah Citra Grand Sambiroto Tembalang
31-08-2023,150,50,3,2,0,1,Tembalang,SHM,2200,Utara,850000000,https://www.olx.co.id/item/dijual-rumah-hadap-utara-bebas-banjir-di-meteseh-tembalang-shm-ready-iid-905957244,Dijual Rumah Hadap Utara Bebas Banjir di Meteseh Tembalang SHM Ready
06-09-2023,175,250,4,3,0,1,Ngaliyan,SHM,1300,Selatan,2100000000,https://www.rumah123.com/properti/semarang/hos14697140/,"Perumahan Cluster One Gate System Permata Puri Ngaliyan, Semarang Barat"
19-09-2023,238,350,7,5,1,0,Pleburan,SHM,3500,,2600000000,https://www.rumah.com/listing-properti/dijual-rumah-bagus-tingkat-1-5-lantai-siap-pakai-di-jl-pleburan-semarang-oleh-andy-pie-16615238,"Rumah Bagus tingkat 1.5 lantai siap pakai di jl. Pleburan, Semarang"
16-09-2023,175,175,3,3,1,1,Banyumanik,SHM,2200,Timur,1800000000,https://www.rumah.com/listing-properti/dijual-bukit-sari-ngesrep-banyumanik-semarang-oleh-hery-purnomo-22157892,Rumah Siap Huni di Bukit Sari Ngesrep Banyumanik Jalan Utama
15-09-2023,326,200,3,2,0,2,Semarang Barat,SHM,4400,,2800000000,https://www.rumah.com/listing-properti/dijual-rumah-hoek-siap-huni-bsb-taman-bunga-semarang-dekat-masjid-oleh-rofi-khoirul-anam-21854495,"Rumah Hoek Siap Huni BSB Taman Bunga, Semarang , Dekat Masjid"
09-09-2023,72,50,2,1,0,1,Bangetayu Wetan,SHM,1300,Timur,325000000,https://www.rumah123.com/properti/semarang/hos14726082/,"Sedayu
Sembungharjo, Semarang

Rumah siap huni, sudah full bangunan, akses dekat jalan raya, lokasi bebas banjir, lingkungan sudah terbentuk.

*Spesifikasi*
- SHM
- Type 50/72
- 2kt,1km
- Air Artetis
- Listrik 1300watt
- Dapur
- Carport
- Closet duduk
- Hadap timur
- Kanopi + AC

Harga 325jt nego,unitnya bisa di KPR, untuk prosesnya, saya bantu sampai akad."
30-08-2023,510,275,4,3,2,1,Candisari,HGB,11000,Selatan,12000000000,https://www.rumah123.com/properti/semarang/hos14593766/,"Rumah mewah di Graha Candi Golf
Perumahan elite
Lingkungan nyaman
Luas tanah 510 m2 (17x30m)
1 lantai
Belakang rumah bisa tembus ke kolam renang,
KT 1+3+1,
KM 1+2+1
Sertifikat SHM
Listrik 11000 W
Air Artetis"
15-09-2023,1166,754,5,2,1,3,Gayamsari,SHM,19000,Selatan,15000000000,https://www.rumah123.com/properti/semarang/hos14025872/,"-Berada di depan pinggir Jalan Raya ramai merupakan kawasan yang cocok untuk pusat perdagangan maupun perkantoran dengan sekitar pemukiman penduduk padat & potensial
- Jalanan lebar bisa dilewati kendaraan lainnya dari dua arah berlawanan
- Akses dekat sarana transportasi umum lainnya seperti Bus Umum & Angkutan jurusan lainnya yang tepat berada di pinggir jalan raya/bisa juga dekat Halte Pemberhentian BRT Simpang Medoho 1 Raya
- Akses dekat dengan kawasan kuliner,pusat perbelanjaan seperti Pasar Johar,beberapa tempat ibadah lainnya seperti Masjid Agung Semarang Jawa Tengah,beberapa sekolah dari berbagai jenjang maupun universitas lainnya seperti SMP Negeri 15 Semarang,Universitas Semarang/Universitas PGRI Semarang,kawasan perbankan,perkantoran maupun kawasan lainnya,toko pelayanan jasa lainnya dalam kesehatan seperti RS Bhayangkara Semarang
-Rumah ini selain tempat tinggal bisa dijadikan toko butik,kantor notaris,jasa bimbel/catering/resto
-Rumah ini 9 unit AC, LB Gudang 84 m2, LB ruko 270 m2,LB rumah 400 m2"
21-09-2023,144,200,4,4,,,"Candisari, Semarang",SHM,2200,,4500000000,https://www.olx.co.id/item/rumah-baru-candi-golf-semarang-atas-iid-902811087,RUMAH BARU CANDI GOLF SEMARANG ATAS
19-09-2023,406,750,5,4,,4,Semarang Selatan,SHM,5500,Barat,7000000000,https://www.olx.co.id/item/dijual-rumah-semarang-atas-jl-gombel-permai-raya-semarang-iid-893785280,Dijual Rumah Semarang Atas Jl. Gombel Permai Raya Semarang
25-09-2023,128,102,4,3,2,,"Tembalang, Semarang",SHM,2200,,1850000000,https://www.rumah123.com/perumahan-baru/properti/semarang/pandanaran-avenue/tipe-102-sudut/hos27578/,TIPE 102 (SUDUT) di Pandanaran Avenue
